 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.23855E-01       0.24127E-01       0.16429E+00      -0.44717E+00       0.20148E+00       0.20371E+01
      0      1       0.89420E-02       0.24424E-01       0.18893E+00      -0.16648E+01       0.10264E+00       0.10140E+01
      0      1       0.79060E-01      -0.36629E-02      -0.18081E+00      -0.60930E+00      -0.35486E-01      -0.13414E+01
      0      1       0.21668E-01      -0.62091E-02       0.19947E+00       0.45501E+01      -0.71739E-01       0.79327E+00
      0      1       0.80855E-02      -0.45129E-01      -0.24845E-01      -0.13010E+01       0.17512E-01      -0.32429E+00
      0      1       0.35936E-01       0.23028E-02       0.22074E+00       0.60816E+00      -0.16847E+00      -0.28966E+01
      0      1      -0.28915E-01      -0.21881E-01       0.92119E-01       0.35841E+01       0.14292E+00       0.15639E+01
      0      1       0.47569E-01       0.32650E-01      -0.17030E+00      -0.17253E+01       0.86228E-02       0.20407E+01
      0      1       0.20417E-01       0.92770E-02       0.26014E+00       0.80699E+00      -0.16607E+00      -0.33830E+01
      0      1       0.77377E-01      -0.50356E-02      -0.82733E-01       0.56963E+00      -0.20520E+00      -0.12573E+00
      0      1      -0.59784E-01       0.15902E-01       0.11313E-01      -0.15646E+01      -0.16817E+00      -0.26974E+01
      0      1       0.39583E-01       0.13747E-01       0.50083E-01       0.33984E+01       0.53283E-01       0.61333E+00
      0      1      -0.34018E-01      -0.15281E-01       0.20474E+00       0.31830E+01      -0.32526E-01      -0.31611E+01
      0      1       0.55102E-01       0.27432E-01      -0.52750E-01       0.22532E+01       0.62533E-01      -0.14634E+01
      0      1       0.53855E-01       0.21918E-01       0.76154E-01       0.30612E+01      -0.45563E-01      -0.19251E+01
      0      1       0.61622E-01      -0.68903E-02      -0.90145E-01       0.83670E-01       0.40112E-01      -0.96256E+00
      0      1      -0.20359E-01      -0.69764E-02       0.20001E+00       0.17977E+01      -0.21099E+00      -0.10286E+01
      0      1       0.48971E-01       0.18601E-01       0.16153E+00       0.22987E+01       0.20995E+00       0.12677E+01
      0      1      -0.11574E-01       0.19443E-01       0.12624E+00      -0.12760E+01      -0.95078E-01       0.36844E+00
      0      1       0.39928E-01      -0.37685E-01       0.11848E-01       0.12447E+00      -0.18937E+00      -0.13201E+01
      0      1       0.64483E-01      -0.12035E-01       0.11485E+00       0.23767E+01       0.32191E-02      -0.66771E-01
      0      1      -0.10643E-01       0.11851E-01       0.27419E+00       0.37299E+01       0.12346E+00      -0.93282E-01
      0      1      -0.62624E-01      -0.13600E-01      -0.65614E-01       0.19954E+01       0.15104E+00      -0.10684E+01
      0      1      -0.34857E-01      -0.29618E-01      -0.10190E+00      -0.21927E+01       0.72337E-01      -0.20984E+01
      0      1      -0.43164E-01       0.35881E-02      -0.10725E+00       0.28885E-01      -0.22738E-01      -0.15594E+01
      0      1      -0.16340E-01      -0.19682E-01       0.27897E-01      -0.14279E+01       0.10465E-01      -0.14155E+01
      0      1       0.47037E-02       0.19473E-01       0.13745E-01      -0.93522E+00       0.19786E+00      -0.83195E+00
      0      1       0.69246E-01       0.15973E-01      -0.99125E-01      -0.14403E+00      -0.97386E-01      -0.27145E+01
      0      1      -0.44844E-01      -0.10434E-01      -0.18054E+00      -0.31514E+01       0.19670E+00      -0.21416E+00
      0      1      -0.36986E-01      -0.52553E-02       0.13530E+00      -0.25656E+00       0.13776E+00       0.30515E+01
      0      1       0.37698E-03      -0.18231E-01      -0.18124E+00      -0.57090E+00       0.14227E+00       0.18857E+01
      0      1      -0.50419E-01       0.68227E-02       0.10197E+00       0.17406E+01       0.75541E-01       0.86774E+00
      0      1      -0.52362E-01      -0.46331E-02      -0.25730E+00      -0.86285E+00       0.82125E-01       0.36411E+00
      0      1      -0.12854E-01       0.20108E-01      -0.16099E-01      -0.19800E+01       0.77886E-01       0.16405E+00
      0      1      -0.66956E-01      -0.18259E-02      -0.44544E-01      -0.15637E+01       0.22525E+00       0.19883E+01
      0      1      -0.32185E-01       0.16825E-02       0.36318E-01      -0.88082E+00       0.17516E-01       0.34367E+01
      0      1       0.59552E-01      -0.87743E-02       0.78701E-01       0.20446E+01      -0.80384E-01      -0.66407E-01
      0      1       0.11594E-01       0.37940E-01      -0.12850E+00      -0.22575E+01      -0.20443E-02      -0.15012E+01
      0      1      -0.65443E-01       0.96989E-03      -0.10749E+00      -0.54387E-01       0.31197E+00       0.17565E+01
      0      1       0.31061E-01       0.99336E-02       0.12539E+00      -0.13901E+01      -0.13075E+00      -0.72491E+00
      0      1      -0.13770E-01       0.10220E-01       0.10389E+00       0.41480E+01      -0.22837E-01      -0.11433E+00
      0      1       0.27122E-01      -0.61581E-02       0.24443E+00       0.22976E+01       0.10531E+00      -0.15541E+01
      0      1       0.36286E-01      -0.17173E-02      -0.21144E+00      -0.14770E+01       0.75739E-02       0.29046E+01
      0      1      -0.24482E-01       0.43864E-02      -0.30232E-01      -0.34041E+01      -0.17490E+00      -0.25855E+01
      0      1      -0.30384E-01       0.12396E-01      -0.10213E+00       0.22580E+01      -0.11528E+00       0.40926E+00
      0      1      -0.98938E-03      -0.19591E-01      -0.11035E+00       0.13227E+01      -0.19478E+00      -0.31567E+01
      0      1      -0.39295E-01      -0.70836E-02       0.74856E-01       0.24852E+01       0.12338E+00      -0.11902E+01
      0      1       0.11065E-01       0.45584E-01       0.11811E+00      -0.65048E+00       0.82554E-01       0.88328E+00
      0      1       0.21823E-01       0.26321E-01      -0.20427E+00      -0.29197E+01      -0.13787E+00      -0.13056E+01
      0      1       0.32656E-01       0.35412E-01      -0.54064E-02       0.37675E-01      -0.21837E-01      -0.86027E+00
      0      1       0.27066E-01       0.16413E-01      -0.92554E-01      -0.10193E+01      -0.17690E+00       0.16181E+00
      0      1       0.42253E-01      -0.24993E-01      -0.12006E+00      -0.19392E+01       0.39027E-01       0.14749E+01
      0      1      -0.83347E-01      -0.10209E-01      -0.55736E-01       0.21160E+00       0.23723E+00       0.30936E+01
      0      1       0.58870E-01       0.13529E-02       0.72089E-01       0.12321E+01      -0.61237E-01       0.13637E+01
      0      1       0.62617E-01      -0.98308E-02      -0.12808E+00      -0.12268E+01       0.41871E-01       0.35756E+01
      0      1      -0.55717E-01      -0.19223E-01       0.10100E+00       0.33664E+00       0.13379E-02      -0.24954E+01
      0      1       0.32516E-01       0.36093E-01      -0.85498E-02      -0.15505E+01      -0.17139E+00       0.92888E+00
      0      1      -0.56122E-01      -0.33195E-01      -0.53793E-01      -0.29068E+01      -0.13848E+00      -0.11231E+01
      0      1       0.75523E-01       0.26594E-02       0.11511E+00      -0.24163E+00      -0.15053E+00      -0.79935E+00
      0      1      -0.58505E-03       0.18560E-01      -0.10853E+00       0.15722E+01      -0.22651E-01      -0.95753E+00
      0      1       0.30138E-01      -0.49378E-02      -0.15648E+00      -0.38512E+01       0.21261E-01      -0.23509E+01
      0      1       0.42638E-01       0.13043E-01       0.95884E-01       0.19917E+01       0.49855E-01       0.10063E+01
      0      1       0.57752E-01      -0.23238E-01      -0.96212E-01      -0.23540E+01       0.98281E-01       0.22004E+00
      0      1      -0.59101E-01       0.25482E-01       0.24905E-01       0.94987E+00       0.89376E-01      -0.83169E-01
      0      1       0.22423E-01       0.12559E-01       0.34377E+00       0.10149E+01       0.53914E-01       0.60248E+00
      0      1       0.87406E-01      -0.80071E-02      -0.11394E+00      -0.17716E+01      -0.15715E-01       0.38445E+00
      0      1      -0.26329E-01      -0.31074E-01      -0.27928E+00      -0.31347E+01      -0.48100E-01      -0.47462E+00
      0      1      -0.39132E-01      -0.36221E-01       0.38190E-01      -0.11810E+01      -0.17773E+00       0.38438E+00
      0      1      -0.10096E+00      -0.17605E-01       0.35135E-01      -0.71540E+00       0.68113E-01       0.13076E+01
      0      1      -0.99270E-02       0.15381E-01       0.23521E+00       0.26947E+01       0.12399E+00      -0.66099E+00
      0      1      -0.11524E-02      -0.35932E-03       0.64460E-02       0.21849E+01       0.17257E+00       0.16413E+01
      0      1      -0.36559E-01      -0.14247E-01      -0.98412E-01       0.28087E+00      -0.15685E+00      -0.94759E+00
      0      1      -0.39666E-02      -0.16382E-01      -0.37400E+00      -0.26519E+01       0.26790E-01       0.50563E+00
      0      1       0.41967E-02      -0.43868E-02      -0.16206E+00       0.79569E+00       0.14092E+00       0.64805E+00
      0      1       0.48618E-01       0.64058E-02      -0.51924E-01      -0.42846E+00       0.33934E+00       0.16806E+01
      0      1      -0.51073E-01       0.12496E-01      -0.93287E-02      -0.79433E+00      -0.15850E+00      -0.43247E+00
      0      1       0.64306E-01       0.13281E-01      -0.12282E-01       0.72413E+00       0.20878E+00      -0.28417E+00
      0      1      -0.27434E-01       0.28662E-01      -0.38486E-01      -0.49415E+00      -0.13623E-01      -0.17493E+01
      0      1      -0.25484E-02       0.40101E-01      -0.96945E-01      -0.77530E-01       0.13183E+00       0.54916E+00
      0      1      -0.63759E-01      -0.10073E-02      -0.15370E+00      -0.14891E+01       0.85037E-01       0.17089E+01
      0      1       0.32792E-01       0.13001E-02      -0.60895E-01       0.24259E+01      -0.21682E+00      -0.85932E+00
      0      1      -0.17636E-01       0.19959E-02      -0.11276E+00       0.59599E-01       0.22652E+00       0.24225E+01
      0      1      -0.22394E-01      -0.25506E-01       0.23660E+00      -0.30945E+00      -0.41263E-01       0.16252E+01
      0      1      -0.35870E-01       0.28754E-01       0.23381E+00       0.11772E+01       0.51278E-01       0.14000E+01
      0      1      -0.66095E-01      -0.18387E-01       0.17305E+00       0.31053E+01      -0.13916E+00       0.22363E+00
      0      1      -0.32941E-01      -0.22574E-01       0.62587E-01      -0.15857E+01       0.53400E-01       0.14113E+01
      0      1      -0.80024E-02       0.34004E-02       0.74392E-01       0.40103E+01       0.24062E+00       0.97689E+00
      0      1       0.13428E-01      -0.24202E-01       0.12118E+00      -0.21650E+00      -0.32786E-01      -0.37127E+01
      0      1       0.21489E-01       0.18030E-01      -0.96117E-01      -0.57795E+00       0.51249E-01       0.23698E+01
      0      1      -0.20578E-02      -0.29105E-01       0.49008E-02      -0.92070E+00       0.15845E+00      -0.25756E-01
      0      1       0.91541E-02      -0.65325E-02      -0.63534E-01      -0.35442E+00       0.85823E-01       0.10209E+01
      0      1      -0.67106E-01      -0.11370E-01      -0.11767E+00       0.81083E+00      -0.19328E+00      -0.11517E+01
      0      1       0.25865E-01      -0.35078E-02       0.27466E+00       0.21979E+01       0.11950E+00       0.14854E+01
      0      1       0.32039E-01       0.24161E-01      -0.89467E-01       0.25782E+01      -0.17031E+00      -0.76562E+00
      0      1       0.54243E-01      -0.18933E-01       0.22643E-01      -0.10413E+01      -0.12098E+00      -0.21933E+01
      0      1       0.10581E-01       0.16147E-01      -0.18747E+00      -0.24624E+01      -0.10160E+00      -0.31762E+01
      0      1      -0.29770E-01      -0.11893E-01       0.26430E+00       0.17754E+01       0.23353E+00       0.90217E+00
      0      1       0.28032E-01       0.20824E-01      -0.11519E+00      -0.22785E+01       0.17358E+00       0.22080E+01
      0      1       0.60172E-01       0.20175E-02      -0.13135E+00      -0.57279E+00      -0.22855E+00      -0.16490E+01
      0      1       0.12407E-01       0.21525E-01      -0.11558E+00      -0.17768E+01       0.65544E-01      -0.76661E+00
      0      1       0.74444E-01      -0.61809E-02      -0.11676E+00       0.18723E+00       0.22989E+00       0.21792E+01
      0      1       0.85650E-02      -0.17586E-03       0.20299E-01      -0.14055E+01       0.24196E+00       0.10815E-01
      0      1      -0.54734E-01      -0.22031E-01       0.20905E+00       0.11623E+01      -0.19781E+00      -0.70154E+00
      0      1       0.10674E-01       0.58993E-02      -0.23970E+00       0.12086E+01       0.90671E-01      -0.12290E+01
      0      1       0.53550E-01       0.23804E-01       0.14388E+00       0.51255E+00       0.14842E+00      -0.47750E+00
      0      1       0.56919E-02      -0.92848E-02       0.34883E+00       0.17420E+01       0.17772E-01       0.99849E+00
      0      1      -0.33378E-01       0.26171E-01      -0.11771E+00      -0.37077E+00       0.88391E-01       0.27889E+01
      0      1      -0.59176E-01       0.15368E-01       0.69674E-01       0.14653E+01      -0.13479E+00      -0.60455E+00
      0      1      -0.34417E-01      -0.24888E-01      -0.20846E+00       0.32731E+00      -0.33036E-01       0.47269E+00
      0      1      -0.15411E-01      -0.12507E-01       0.25229E-01      -0.33282E+01      -0.14522E+00      -0.30076E+01
      0      1       0.43394E-01       0.13090E-01       0.50044E-01       0.76294E+00       0.95385E-01       0.27301E+01
      0      1      -0.35826E-01      -0.11894E-01      -0.12448E+00      -0.43305E+01       0.51522E-01       0.96223E-01
      0      1       0.32780E-01       0.54144E-02       0.83447E-01      -0.21039E+00       0.29908E+00       0.24184E+01
      0      1       0.27297E-01       0.11316E-01      -0.98715E-01       0.54993E+00       0.19135E-02      -0.26214E+01
      0      1      -0.58223E-01      -0.28189E-01       0.13886E-01       0.28610E+01       0.12755E+00       0.16972E+01
      0      1       0.70322E-01      -0.13860E-01      -0.34910E-01      -0.15096E+01       0.40506E-01       0.26000E+01
      0      1       0.52535E-01      -0.20955E-01       0.21159E-01       0.13892E+01       0.15765E+00      -0.61098E+00
      0      1       0.18028E-01      -0.16503E-01      -0.15505E+00       0.67800E+00       0.18716E+00       0.35228E+01
      0      1      -0.40401E-01      -0.23995E-01       0.73209E-01       0.20764E+01       0.25760E+00       0.56200E+00
      0      1      -0.20938E-01      -0.17968E-01       0.79022E-01      -0.37299E+00      -0.20914E+00       0.16009E+01
      0      1      -0.78159E-01      -0.17088E-01       0.53982E-01       0.16285E+01      -0.73045E-01      -0.24582E+01
      0      1       0.66447E-01       0.20342E-01      -0.10981E-01      -0.16828E+01      -0.20253E+00       0.99131E+00
      0      1      -0.32503E-01      -0.59295E-02       0.13541E+00       0.52770E-01      -0.22104E-01       0.35458E+01
      0      1       0.20419E-01       0.25063E-01      -0.18882E+00      -0.36932E+00      -0.19554E+00      -0.30740E+00
      0      1       0.12716E-01      -0.40931E-01       0.11287E-01       0.26534E+01       0.25655E-01       0.25006E+00
      0      1       0.51907E-02       0.16679E-01      -0.69620E-01      -0.16276E+01      -0.62886E-01      -0.23038E+01
      0      1      -0.38296E-01       0.56018E-04       0.11820E+00       0.42952E+01       0.10375E+00       0.50000E+00
      0      1       0.56395E-01       0.12570E-01       0.67445E-02       0.28106E+01      -0.82486E-01       0.51568E+00
      0      1       0.49803E-01       0.14428E-01      -0.86827E-01       0.46972E+00      -0.18519E+00      -0.16316E+01
      0      1      -0.44629E-02       0.97297E-02       0.31046E+00       0.28704E+01      -0.18653E-01      -0.20207E+01
      0      1       0.25883E-02      -0.13578E-01      -0.15949E+00       0.49547E+00       0.92403E-01      -0.29241E+01
      0      1       0.33023E-01      -0.51618E-02       0.13658E+00       0.41736E+01       0.19315E+00       0.67722E+00
      0      1      -0.28609E-01      -0.21124E-01       0.19552E+00       0.10942E+01       0.20360E+00       0.25877E+01
      0      1      -0.17951E-01      -0.12732E-02       0.12079E+00      -0.29212E+01      -0.50390E-02      -0.17489E+01
      0      1       0.53072E-01       0.10780E-01       0.59713E-01       0.77777E+00      -0.12334E+00      -0.57884E+00
      0      1       0.79379E-01       0.27477E-02       0.53139E-01       0.17563E+01       0.24359E+00       0.18036E+01
      0      1       0.60817E-01       0.44847E-03      -0.35278E-02      -0.13060E+01       0.84801E-01       0.10654E+01
      0      1      -0.64280E-01      -0.24907E-01       0.69508E-02       0.14221E+01      -0.68375E-01       0.44851E+00
      0      1      -0.10092E+00       0.10786E-01       0.33161E-01      -0.34630E+00      -0.11251E+00      -0.13594E+01
      0      1       0.26151E-03       0.89881E-02       0.20436E+00       0.20750E+01      -0.23078E+00      -0.79623E+00
      0      1       0.71870E-01      -0.21603E-01      -0.45708E-01      -0.26692E+01       0.99137E-03      -0.46463E+00
      0      1      -0.11500E-01      -0.12472E-01       0.30347E-01      -0.71982E-01       0.30273E+00      -0.32244E+00
      0      1       0.45747E-01      -0.15655E-01      -0.16707E+00       0.28909E+00       0.22113E+00       0.51662E+00
      0      1      -0.21808E-01      -0.11704E-01      -0.60857E-01       0.27584E+01      -0.15701E+00      -0.10515E+00
      0      1       0.29356E-01       0.38287E-01      -0.16571E+00      -0.15160E+01      -0.19566E+00      -0.53637E+00
      0      1      -0.69632E-01      -0.15772E-01      -0.21545E+00      -0.79220E+00       0.28533E-01       0.22501E+01
      0      1       0.74624E-01       0.46761E-02       0.70204E-01       0.11710E+01       0.37668E-01      -0.19467E+01
      0      1       0.47969E-01       0.20097E-01       0.55936E-01      -0.10124E+01       0.22359E+00      -0.45155E+00
      0      1      -0.19599E-01       0.22754E-01       0.72181E-01       0.31802E-01      -0.18533E+00       0.16720E+01
      0      1      -0.16389E-01       0.15291E-01      -0.17476E+00      -0.19603E+01       0.17661E+00       0.33208E+01
      0      1       0.20107E-01       0.30629E-01       0.61260E-01      -0.22070E+01      -0.28874E-01      -0.57979E+00
      0      1       0.75511E-02      -0.12867E-01      -0.23357E-01       0.36067E+01      -0.61142E-02      -0.14684E-01
      0      1      -0.75174E-01       0.87236E-02       0.71320E-02       0.19687E+01       0.12160E+00       0.38541E+00
      0      1       0.63405E-01       0.24916E-01      -0.18007E+00      -0.69711E+00       0.67714E-01       0.94126E+00
      0      1       0.38334E-01       0.13992E-01      -0.21221E+00      -0.24918E+01      -0.20581E+00      -0.66563E+00
      0      1       0.49534E-01      -0.11971E-01       0.92805E-01       0.14661E+01      -0.27851E+00      -0.17794E+01
      0      1       0.80626E-01      -0.21649E-01       0.27826E-01      -0.11410E+01       0.72792E-01       0.19575E+00
      0      1      -0.36275E-02       0.26649E-02      -0.11089E+00      -0.76328E+00      -0.30021E+00      -0.10830E+01
      0      1      -0.70120E-01      -0.70731E-02      -0.72468E-01      -0.12286E+01      -0.30461E+00      -0.29650E+01
      0      1      -0.19817E-01      -0.84525E-03       0.24221E+00       0.37467E+01      -0.12876E+00      -0.26438E+01
      0      1       0.29456E-01      -0.37771E-01      -0.19948E-01      -0.61855E-01      -0.17808E+00      -0.11253E+01
      0      1      -0.13102E-01      -0.78573E-02       0.12888E+00      -0.29954E+01       0.32160E-01      -0.31777E+00
      0      1       0.65664E-01       0.15236E-01      -0.51638E-01       0.17330E+01      -0.17170E+00      -0.13044E+01
      0      1       0.76263E-02      -0.24017E-01       0.83164E-01       0.81785E+00       0.26983E-01      -0.99516E+00
      0      1       0.59025E-01       0.18702E-01      -0.77216E-01      -0.13729E+01      -0.24069E+00      -0.28174E+01
      0      1      -0.54219E-01      -0.19007E-02      -0.67055E-01      -0.19415E+01      -0.43943E-02       0.19063E+01
      0      1      -0.52722E-01       0.12470E-01      -0.38934E-01       0.46196E+00      -0.13409E+00       0.79962E+00
      0      1      -0.82976E-01      -0.17605E-01       0.24909E-01      -0.74097E+00      -0.16952E+00       0.82189E-01
      0      1      -0.25001E-01       0.14301E-01       0.28241E+00       0.86540E+00      -0.63796E-01      -0.26396E+01
      0      1       0.36348E-01       0.56949E-02       0.76113E-01      -0.22969E+01      -0.97351E-01       0.14268E+01
      0      1       0.21013E-01       0.45066E-02       0.85647E-01       0.27618E+01       0.10131E+00      -0.73939E+00
      0      1      -0.37950E-01       0.91571E-02      -0.14043E+00      -0.34806E+00       0.78708E-01       0.26263E+01
      0      1       0.36778E-01      -0.68016E-02      -0.10793E+00      -0.53730E+00      -0.19766E+00      -0.20454E+01
      0      1      -0.60167E-01       0.16060E-01       0.57518E-01      -0.99799E+00      -0.86814E-02      -0.21193E+01
      0      1       0.12206E-01      -0.25149E-01       0.99737E-01      -0.33685E+00      -0.14403E+00      -0.32675E+01
      0      1      -0.12236E-02       0.11823E-01       0.22941E+00      -0.15193E+01      -0.17082E+00      -0.15516E+01
      0      1      -0.38912E-02       0.20098E-01      -0.11767E+00      -0.13986E+01       0.13642E-01      -0.31730E+00
      0      1      -0.54761E-01      -0.72603E-02       0.77727E-01       0.24541E+00       0.27004E+00       0.14161E+01
      0      1      -0.58942E-01      -0.61814E-02      -0.24051E+00      -0.45281E+00      -0.12440E+00      -0.15607E+01
      0      1       0.50954E-02      -0.26341E-01      -0.62860E-01      -0.19910E+00      -0.70825E-01      -0.22876E+01
      0      1      -0.27704E-01      -0.38878E-02       0.24576E+00      -0.32071E+00      -0.58291E-01      -0.14239E-01
      0      1       0.21196E-01      -0.41346E-02       0.31630E-01      -0.21441E+01      -0.12819E-01       0.12552E+01
      0      1      -0.21539E-01       0.61193E-02       0.93052E-01      -0.24455E+01      -0.10501E+00      -0.29466E+01
      0      1      -0.25467E-01       0.35380E-01      -0.60403E-01      -0.60392E+00      -0.32126E-01       0.13508E+01
      0      1       0.26183E-01      -0.40139E-02      -0.74061E-01      -0.26076E+01       0.16394E+00       0.14777E+01
      0      1       0.20455E-01      -0.21219E-01       0.70635E-01       0.84574E+00      -0.23005E-01       0.33004E+01
      0      1      -0.11882E-02       0.10600E-01       0.80751E-01      -0.78263E+00      -0.31552E+00      -0.18930E+01
      0      1       0.34282E-01      -0.20986E-01       0.24304E+00       0.17867E+01       0.95413E-02       0.23293E+01
      0      1      -0.16409E-02      -0.88400E-03      -0.10449E-02       0.14031E+00      -0.26431E+00       0.58179E+00
      0      1      -0.65454E-01      -0.23607E-02      -0.14161E+00      -0.91814E+00       0.24432E-01      -0.13443E+01
      0      1       0.62500E-02      -0.30467E-02       0.10315E+00       0.13577E+01       0.20575E+00       0.51637E+00
      0      1       0.34077E-01      -0.90516E-02      -0.51634E-01      -0.18204E+01       0.22466E+00       0.14979E+01
      0      1       0.72807E-01       0.43527E-02      -0.17407E+00      -0.27688E+01       0.62814E-01       0.19689E+01
      0      1      -0.36616E-01      -0.11901E-01      -0.33154E+00      -0.37185E+01      -0.25224E-01       0.85113E+00
      0      1      -0.32092E-01       0.23374E-01       0.23607E+00       0.38749E+00      -0.15065E+00       0.49960E+00
      0      1       0.53803E-01      -0.34423E-02       0.58260E-01       0.20192E+01       0.15269E+00      -0.14222E+01
      0      1       0.12646E-01      -0.21634E-01      -0.55836E-01       0.28384E+01      -0.16576E+00      -0.17605E+01
      0      1      -0.83522E-01       0.13569E-01      -0.39664E-01       0.57227E+00       0.67361E-01       0.61504E+00
      0      1       0.26651E-01      -0.49846E-02      -0.94393E-01      -0.17027E+01      -0.39652E-01      -0.20659E+01
      0      1      -0.38953E-01       0.31921E-01       0.63251E-01      -0.13984E+01      -0.54992E-01      -0.43885E+00
      0      1      -0.15439E-01      -0.15275E-01       0.88096E-01      -0.14315E+01      -0.39096E-02      -0.14105E+01
      0      1       0.69042E-02       0.29934E-02      -0.27877E+00      -0.11134E+01       0.25803E+00       0.17545E+01
      0      1       0.78646E-02       0.38899E-01      -0.83929E-01       0.14487E+01       0.49013E-01       0.25233E+00
      0      1      -0.40443E-01      -0.46231E-01      -0.92972E-01      -0.23915E+01      -0.30590E-01       0.39266E+00
      0      1       0.13084E-01       0.15696E-01       0.34400E+00       0.27706E+01       0.25187E-01      -0.96346E+00
      0      1      -0.40735E-01       0.43328E-01       0.35113E-02       0.11237E+00       0.28679E-01       0.74827E+00
      0      1      -0.39675E-01       0.11537E-01       0.19652E+00       0.19680E+01       0.53463E-01      -0.25154E+01
      0      1       0.12247E-01      -0.28460E-01       0.12249E+00      -0.23473E-01       0.11966E+00      -0.44813E+00
      0      1       0.11664E-01      -0.22107E-01      -0.95020E-01      -0.10834E+01      -0.49450E-01       0.65592E+00
      0      1      -0.47389E-01      -0.12276E-01      -0.16112E+00      -0.30823E+00      -0.15536E+00      -0.30456E+01
      0      1       0.48878E-01       0.91404E-02      -0.18108E+00      -0.59990E+00       0.24643E-01       0.30497E+01
      0      1      -0.13065E-01      -0.22585E-01       0.62214E-01      -0.27435E+01       0.40533E-01      -0.16240E+01
      0      1      -0.82165E-02      -0.30297E-01      -0.11370E+00      -0.27805E+01      -0.11267E+00       0.15193E+01
      0      1       0.21948E-02      -0.44164E-02      -0.85384E-01       0.11455E+01      -0.30754E+00      -0.20535E+01
      0      1       0.89837E-01       0.12344E-01      -0.12579E+00      -0.99518E+00       0.94471E-01       0.21786E+01
      0      1       0.13644E-01      -0.12763E-01       0.25367E+00       0.10186E+01       0.14002E+00       0.30196E+01
      0      1       0.21650E-01      -0.21181E-01      -0.42746E-01       0.29901E+01      -0.14751E+00       0.57077E+00
      0      1       0.62118E-01      -0.13682E-01      -0.55024E-01      -0.29637E+01       0.83871E-01       0.28940E+00
      0      1      -0.32195E-01      -0.32460E-01       0.19380E+00       0.22750E+01       0.67137E-01       0.85347E+00
      0      1       0.10646E-01      -0.18043E-01      -0.24010E-01       0.15338E+01       0.27717E+00       0.32718E+01
      0      1      -0.65875E-01      -0.21362E-01      -0.29530E+00      -0.19173E+01      -0.21551E-01      -0.85027E+00
      0      1      -0.35148E-01       0.26383E-01       0.29697E-01      -0.22813E+01      -0.33306E-01       0.42879E+00
      0      1       0.32014E-01       0.27881E-01       0.58787E-01      -0.12540E+01      -0.25131E+00       0.59074E+00
      0      1      -0.27764E-02      -0.23660E-01      -0.10958E+00      -0.12403E+01      -0.24712E+00      -0.39899E+01
      0      1      -0.27069E-01       0.40482E-02       0.20219E+00       0.27153E+01       0.84993E-01       0.11317E+01
      0      1       0.50322E-01       0.19978E-01       0.18535E+00       0.65375E+00      -0.89649E-01       0.19326E+01
      0      1       0.39819E-01      -0.27328E-03      -0.18626E-01      -0.25781E+01       0.21631E+00      -0.24121E+00
      0      1      -0.85456E-02      -0.28942E-01      -0.18242E+00       0.52144E+00       0.53636E-01       0.15861E+01
      0      1      -0.64500E-01       0.96483E-03       0.23240E+00       0.27687E+01       0.13293E+00      -0.81340E+00
      0      1      -0.64941E-01      -0.93023E-02      -0.14277E-01      -0.99664E+00      -0.48461E-01      -0.27588E+01
      0      1       0.51397E-01       0.27334E-01      -0.23869E+00      -0.30686E+01      -0.22186E-01      -0.57039E+00
      0      1      -0.50148E-01       0.15140E-01      -0.15377E+00      -0.96245E+00      -0.26359E+00      -0.33905E+00
      0      1      -0.60760E-02       0.12106E-01      -0.13684E+00      -0.16965E+01      -0.86876E-01       0.30268E+01
      0      1      -0.47611E-02      -0.19363E-01      -0.36018E+00      -0.28281E+01      -0.30311E-01       0.10040E+01
      0      1       0.22997E-01      -0.55368E-02       0.13875E+00       0.10186E+01       0.54262E-01       0.15250E+01
      0      1       0.21882E-01      -0.15090E-01       0.10161E+00       0.35358E+01      -0.16682E+00      -0.10724E+00
      0      1      -0.80999E-01      -0.15222E-01       0.54495E-01      -0.15597E+01       0.21610E+00       0.50644E+00
      0      1      -0.17347E-01       0.10462E-01      -0.59632E-01       0.35862E+01       0.94825E-01       0.14250E+01
      0      1      -0.37482E-01      -0.72769E-02       0.42902E-01       0.24424E+01       0.18221E+00      -0.18927E+01
      0      1       0.47512E-01      -0.79565E-02      -0.16273E+00      -0.16504E+01      -0.14685E+00       0.18629E+01
      0      1       0.19301E-01       0.16153E-01       0.49121E-01       0.12897E+01      -0.15775E+00      -0.63705E+00
      0      1      -0.12755E-01      -0.90671E-02      -0.34496E+00      -0.22170E+01       0.37593E-01      -0.63704E+00
      0      1       0.12581E-01       0.44559E-01      -0.95987E-01       0.61020E+00       0.14075E+00       0.73713E+00
      0      1       0.47827E-01       0.22563E-01      -0.27530E+00      -0.91723E+00      -0.12951E+00      -0.15424E+01
      0      1      -0.18616E-01      -0.11208E-01      -0.16951E+00      -0.53252E+00      -0.28626E+00      -0.22522E+01
      0      1       0.62863E-02       0.32083E-01      -0.36616E-01      -0.27772E+01       0.56905E-01       0.36797E+00
      0      1      -0.46589E-01      -0.61014E-02       0.97111E-01       0.10383E+01       0.26027E+00       0.33871E+01
      0      1      -0.32963E-01      -0.74790E-02      -0.96383E-01       0.20691E+01       0.11881E+00       0.29393E+01
